,text,Sentiment
193,'بكل حب.أعترف بأني قد بلغت عن مجموعة من الصديقات مجتمعين في مكان واحد بحجة الملل. لما فيه من الإخلال بالنظام و الإجر… https://t.co/HMczpGHmHz',1
194,'ما يمكن تطبيقه من سنن #يوم_الجمعة مع أزمة كورونا : 1-الاغتسال  2-التطيب 3-لبس الجميل 4-السواك 5- كثرة الصلاة والسلا… https://t.co/AEmgyTo9oo',0
195,"'تحدثت قبل أزمة فيروس #كورونا #كوفيد_19 وتحديداً أيام الرخاء عن مجال #التطوع الذي كان يحدث على شكل "" إيفنتات "" في ال… https://t.co/iEyIo2l6Ak'",0
196,'🔥 بحث علمي يكشف مفاجأة : ميزة موجودة في أجساد العرب تقاوم كورونا بخلاف الغرب ! https://t.co/MQKugQgaFf',0
197,"'Pendant ce temps, on veut obliger les universitaires et leurs étudiants à rester chez eux, en septembre !… https://t.co/T3caiiSfRo'",0
198,'من وجهة نظرك: حياتنا بسبب كورونا',0
199,'#برايا || اعلنت #الرأس_الأخضر الخميس عن 27 حالة إصابة جديدة مؤكدة بفيروس #كورونا في برايا، مما رفع العدد الإجمالي ل… https://t.co/k7NTzlukAX',0
200,'Les mensonges du gouvernement pour s’auto-amnistier de sa gestion du coronavirus   https://t.co/9cCOr0o3Yr via @Valeurs',-1
201,'الله يلعنكم وبلعن ذي ولاكم علينا منظمة الصحة والاحضائيات تقول 25 اصابة وانتم راقدين اليَمَن الحالات المؤكَّدة 25 +3… https://t.co/Fxe5UDhAeX',-1
202,"'Monde d'après le coronavirus, tout va changer ou pas ? | Zevillage https://t.co/qlYXk38ZDb'",0
203,'@iiii__49 من حقه يمكن اروح كورونا و ترجعون ',-1
204,'وبعد كورونا فكرو فالزواج 😒😒😒 #تسهيل_الزواج_من_اجنبيه3',1
205,'من بعد كلام شمس الكويتيه انه العالم بعد أزمة كورونا راح يصير عبيد وأسياد مافيه طبقه وسطى وانا خايفه😨💔 — شخصيتها حثا… https://t.co/Kr3MX6o2CN',-1
206,'#JORF #coronavirus #transports Garantie de l’État aux banques qui prêtent des milliards à @airfrance - KLM https://t.co/hq7faLXEHb',0
207,'هذه المغردة تقول ان جدتها ماتت بسبب مرض في القلب والمستشفى كتب سبب الوفاة فايروس كورونا ويقولون هذه الظاهرة منتشرة… https://t.co/8gXVPqPpAL',0
208,"',هذا الحساب مزور'",-1
209,'L’OMS avertit : les enfants transmettent le virus #Covid_19',0
210,"'Si le gouvernement ment sur un sujet, il ment sur tous les sujets #WakeUp'",-1
211,'والله مرا مستغربه من جدتي تبكي ومنهاره  بسبب كورونا بموت محد بيحضر جنازتي عجيببب الوضع',-1
212,'هاني الجهني الجراح السعودي بمستشفى كولمار في فرنسا يتدخل لإجراء عملية إزالة ورم دماغي بنجاح لفتاة كويتية بعدما رفض… https://t.co/hlPxRxzXsE',0
213,'شكلي و انا قاعد افكر هذا الديباج فيه كورونا ولا لا : https://t.co/9JpmNmEBYK',0
214,'اتصل مساعد وزير الداخلية #الايراني حسين ذوالفقاري مع نظيره التركي محترم انجة هاتفيا للبحث حول احدث التطورات المتعلق… https://t.co/nR7jIzEJsl',-1
215,"'#Deconfinement""Combien y a-t-il de malades du #COVID19 parmi les #enseignants ? Mystère. Aucun recensement n’a, à c… https://t.co/TJClYuzD47'",0
216,'@MohamedFahjan سلبيه ؟ وماهي السلبية ؟ الرد على من يشتمنا ويشتم حكامنا ؟ في مساجدكم تدعون على الملك عبدالله رحمه ال… https://t.co/pcKVT1MDsB',-1
217,'الصحة العالمية يبون فلوس  من يوم ما قطع عنهم الرئيس الامريكي التمويل بدؤوا بتخويف الناس  بعد ان كانوا يطمئنوننا في… https://t.co/e4jhaplVm1',0
218,'هكذا يقتنص صندوق الاستثمارات السعودي فرصا صنعها #كورونا https://t.co/DAGWTwW3Nj',0
219,'في إيران حصيلة وفيات كورونا في 314 مدينة تتخطى 39800 شخص https://t.co/8HR6Q9DdOV',0
220,'أول شي بسويه اذا انتهى فايروس كورونا اني أروح كل المطاعم الي أحبها .. تعبت وانا أشوف الصور بالإنستقرام',-1
221,"'Hey ! @jesuisbigpharma !  Selon les commentaires, tu aurais pu être plus discret'",0
222,'💔💔💔💔💔ياامااا',-1
223,'توفي الرئيس عبدربه منصور   مصابآ ب #كورونا وتم التستر عليه ولكن من نشر الخبر دكتور في المستشفى',0
224,'@Khalid18625413 اسال اختك هي كان فيها كورونا و عارفه بالعلاج',0
225,'الصين تشهد ضغطا كبيرا على التجارة جراء كورونا',0
226,"'Si aucune médication ne marche de façon convaincante (selon les médias), que le vaccin est au mieux lointain (aucun… https://t.co/whg2QDd6xx'",0
227,'هذي قناة السودان صدق',0
228,'الله يلعنكم وبلعن ذي ولاكم علينا منظمة الصحة والاحضائيات تقول 25 اصابة وانتم راقدين اليَمَن الحالات المؤكَّدة 25 +3… https://t.co/0zHHkHOYHD',-1
229,"'وهّاب عبر ""تويتر"": من المهم أن تكون جائحة كورونا قد أرسلت إشارة واضحة للدول  https://t.co/7Nz9t7lXsp'",0
230,'#Coronavirus : le taux de mortalité s'élève à 28 % pour les patients cancéreux selon cette étude https://t.co/rYZYMYnP15',0
231,'اللهماشفيها بشفائك الذي لايغادر سقما',0
232,'مجتمعات وسخة اول لما هتشم نفسها هترجع تدهسهم!! امبارح في امريكا واحد سايق عربية و مطلع سلاح من الشباك فضل يتحرش بمس… https://t.co/RpVRAnnKO4',-1
233,"'EVENEMENT - Découvrez notre documentaire ""Coronavirus : récit d’un monde qui a basculé"" https://t.co/tophUp6Wqs'",0
234,'EN DIRECT - Coronavirus : suivez l'évolution de la situation vendredi 8 mai https://t.co/R9IUhRiHSY',0
235,'Le #coronavirus transposé en partition musicale par des scientifiques à l'aide d'une IA https://t.co/mE9SjrXeND',0
236,'🔥 فيديو: غضب في “ميشيغان”.. مسلحون أمريكيون يجتاحون الشوارع للمطالبة بإعادة فتح الولاية بعد غلقها بسبب كورونا https://t.co/C9YKvbj4xb',0
237,'Stigmabase —  Réouverture du Mississippi: l'État le plus pauvre d'Amérique commence à lever le verrouillage ...: L'… https://t.co/sKikYpAJqH',0
238,'Coronavirus : plus de 268 000 morts dans le monde https://t.co/n28sjGgzcD https://t.co/cy225tYks2',0
239,'Coronavirus en direct : l’Europe en pleine pandémie célèbre les 75 ans de la fin de la guerre… https://t.co/FHMy7A9UnD',0
240,'الشوارع متروسه اوادم اتمنى من فايروس كورونا الالتزام بالحجر المنزلي :)',-1
241,'#عاجل | اكتشاف طفرات جديدة في #كورونا.. ماذا يعني هذا؟ https://t.co/dRn1g2iXXa #احمى_نفسك_احمى_بلدك #كورونا #كورونا_الجديد #فيروس_كورونا',0
242,'لابد ان تكون هناك شفافية في التعامل مع معلومات الاصابات بفيروس كورونا وهذا يجعل المجتمع يحذر ويلتزم بالاحترازات',0
243,'بس بسبب كورونا مدري وش بتكون نهايتي🥺 — بتتعدل الاوضاع ان شاء الله  وبيصير فيه زواج  https://t.co/uIjfC60LpK',-1
244,'محاولات الاستخفاف بكورونا لا تقود إلا للهاوية.  الخطر يتفاقم عندما يستغل المشاهير شعبيتهم للتهوين من كورونا في عيون… https://t.co/Jg0gfDr8vF',0
245,'🔴 رئيس مستشفى #رازي بمدينة #الأهواز جنوب غرب ايران : فيروس #كورونا بدأ ينتشر في محافظة #خوزستان بسرعة كبيرة وحالات… https://t.co/7aC6Y0NGIB',0
246,'#المكسيك.. 1982 إصابة جديدة بفيروس #كورونا و257 وفاة #COVID19 https://t.co/b4phwlQdP6',0
247,'الكمامة تبطيء انتقال عدوى #كورونا بنسب مختلفة بين الناقل للفيروس والشخص السليم  #وقاية_وأمان https://t.co/D5HnIRrjaA',0
248,'جونز هوبكنز: 2448 وفاة جديدة بفيروس كورونا في الولايات المتحدة خلال 24 ساعة https://t.co/Y3RLw9qn88',0
249,'#Covid_19 #كورونا لقد فعلت في اشهر مايحتاج لسنوات بدونك',1
250,'بالصور.. آخر “قمر عملاق” في عام كورونا   لتفاصيل اكثر https://t.co/TAI0brDCRR  #KLiveHub #News',0
251,'La fin des amphis bondés ? Le gouvernement annonce davantage de cours à distance dans les facs. Les dates de rentré… https://t.co/y1FXFKHjXV',0
252,'سي إن إن: لقاح فيروس كورونا الأمريكي يبدأ المرحلة الثانية من التجارب السريرية قريبا',0
253,"'Un test sanguin efficace à 99,8% pour rechercher des anticorps au Covid-19 approuvé aux États-Unis https://t.co/8M3kVOIvXL'",0
254,'@ffii700 لا وربي صدق منصدمه تبكي عشان محد بيحضر جنازتها بسبب كورونا طيب تفائلي بالخير',1
255,'دور المشرف التربوي في ظل التعامل مع أزمة كورونا https://t.co/BG0WvvTPe7',0
256,'Ces écrivains rédigent chacun à son tour un chapitre pour créer un étonnant roman collaboratif https://t.co/VKLR7awDDe',0
257,'خلاص مافي لزوم الى لقاح او دواءخلاص  بهذه الطريقة هرب كورونا وعاد الى من حيث أتى  https://t.co/ApYZp1plcD',-1
258,'أصيلة يا أم تشارلز.',1
259,'شوضع اللي سوتلي بلوك بس عشان خايفه يكون فيني كورونا وتنعدي من تغريداتي 😭😭😭😭',-1
260,'يعني كورونا والاوضاع حالتها حاله وانتم باقي ورى الزواج  يااخي تزوجوا وفكونا من هاشتاقاتكم ذي قرفتونا جعلكم بحديب😡 #تسهيل_الزواج_من_اجنبيه3',-1
261,'Solidarité fédérastre.  #polcan',1
262,'@Hamzoz هههههههههههه فكرت الزواج موجودة بس كورونا أجلت كلشي ياخوية',0
263,'في إنجاز مشرف للوطن .. 🇸🇦🇸🇦  الطبيب #السعودي الدكتور هاني الجهني الذي يعمل بمستشفى كولمار في #فرنسا يتمكن من إزالة… https://t.co/1OR8Yz2eIv',0
264,'Coronavirus au #Bénin : les députés offrent 20 millions au gouvernement https://t.co/WWRMqqoCPT',0
265,'جامعة أمريكية تقول تناول حبة موز في اليوم تقيك من الاصابة بفيروس كورونا',0
266,'HALLUCINANT VOILA LA FRANCE DE 2020   DE MICRON   UNE HONTE VIVE RAOULT VIVE LA CHLOROQUINE A BAS LES CONS  LES TYR… https://t.co/PQCMHv4w0F',-1
267,'Obligations de Moyens ou de Résultats L ?  Les mensonges du gouvernement pour s’auto-amnistier de sa gestion du cor… https://t.co/sv3w6Tee2x',0
268,'Obligations de Moyens ou de Résultats L ?  Les mensonges du gouvernement pour s’auto-amnistier de sa gestion du cor… https://t.co/sv3w6Tee2x',-1
269,'#JORF #coronavirus taux réduit de la taxe sur la valeur ajoutée aux masques de protection et produits destinés à l'… https://t.co/6zvhSW6oRX',0
270,"'هولندا: لا جماهير في الملاعب قبل ""لقاح #كورونا"" https://t.co/LCXgsAXP84'",0
271,'اه يقلبي على حظي https://t.co/g4UEuwR1xU',-1
272,'#بومبيو يجدّد اتهاماته لمختبر #صيني بالوقوف وراء تفشي #كورونا https://t.co/vh8IXPRYKu https://t.co/VoLv2SGeod',0
273,'فيسبوك وشركات اخرى تحذف فيديو انتشر بسرعة عن كورونا بأنه نتاج نظرية مؤامرة.',0
274,'بكل ثقه يحط هالكلمتين كنبذه تعريفيه عنه فحساباته ، تعطيه فرصه و تطل على محتواه و يجيك التالي * مقلب فعيال خوالي كسر… https://t.co/fPR4Fd6z6N',0
275,'Coronavirus Claims Souplantation https://t.co/WakqHxt1BD https://t.co/7EIB5Jzitr',0
276,'فارس الإنسانية وقف مع جميع الدول لمواجهة كورونا وعدن لها نصيب من عطاء الإمارات الإنساني   #حرث_الإمارات_الإنساني… https://t.co/vUv3bAiITb',0
277,"'مستجدات فيروس #كورونا لحظة بلحظة في تغطية يومية عبر ""النهار"" https://t.co/WZh00j0qjg'",0
278,'#Couverture de la crise du coronavirus : un journaliste ukrainien agressé par la police | RSF https://t.co/gwCkbhma8A',0
